0,2170,2359,3958,3111,2464,2040,1355,2016,2134,2027,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2170,2359,3957,3111,2463,2040,1355,2016,2133,2027,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,2170,2358,3957,3111,2463,2040,1355,2016,2133,2027,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,2170,2358,3957,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,2170,2358,3957,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,2169,2358,3957,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,2169,2358,3956,3111,2463,2039,1355,2015,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,2170,2358,3956,3111,2463,2039,1354,2015,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,2170,2358,3956,3111,2463,2039,1355,2015,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,2170,2358,3956,3111,2463,2039,1355,2015,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,2169,2358,3956,3111,2463,2039,1355,2015,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,2169,2358,3955,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,2169,2358,3955,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,2169,2358,3955,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,2169,2358,3955,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,2169,2358,3955,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,2169,2358,3955,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,2169,2358,3954,3111,2463,2039,1355,2016,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,2169,2358,3954,3111,2463,2039,1355,2015,2133,2026,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,2170,2359,3954,3111,2464,2040,1355,2016,2133,2027,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,2170,2358,3954,3111,2463,2040,1355,2016,2133,2027,3,3,3,3,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
