0	3207	159	146	350	265	503	1417	1541	
1	3207	161	146	350	265	503	1418	1541	
2	3207	162	145	350	265	503	1417	1541	
3	3207	161	146	350	265	503	1418	1541	
4	3207	161	145	350	265	503	1418	1541	
5	3207	160	146	350	265	503	1417	1540	
6	3207	162	145	350	265	503	1418	1541	
7	3206	163	144	350	265	503	1417	1540	
8	3207	160	145	350	265	503	1417	1541	
9	3207	160	144	350	265	503	1417	1540	
10	3207	163	145	350	265	503	1417	1541	
11	3206	160	146	350	265	503	1417	1540	
12	3207	162	146	350	265	503	1417	1540	
13	3206	162	146	350	265	503	1417	1540	
14	3206	162	145	350	265	503	1417	1540	
15	3207	161	146	350	265	503	1417	1540	
16	3207	162	147	350	265	503	1417	1540	
17	3206	161	145	350	265	503	1417	1540	
18	3206	161	147	350	265	503	1417	1540	
19	3206	162	145	350	265	503	1417	1540	
20	3207	160	146	350	265	503	1417	1540	
21	3207	162	147	350	265	503	1417	1540	
22	3207	161	146	350	265	503	1417	1540	
23	3206	162	146	350	265	503	1417	1540	
24	3206	160	146	350	265	503	1417	1540	
25	3207	161	144	350	265	503	1417	1540	
26	3207	160	145	350	265	503	1417	1540	
27	3207	161	146	350	265	503	1417	1540	
28	3206	160	146	350	265	503	1417	1540	
29	3207	161	145	350	265	503	1417	1540	
30	3207	160	146	350	265	503	1417	1540	
31	3207	161	144	350	265	503	1417	1540	
32	3207	160	146	350	265	503	1417	1539	
33	3206	162	145	350	265	503	1417	1540	
34	3206	162	145	350	265	503	1417	1540	
35	3206	161	146	350	265	503	1417	1540	
36	3207	162	146	350	265	503	1416	1540	
37	3207	162	144	350	265	503	1417	1539	
38	3207	161	144	350	265	503	1416	1539	
39	3207	162	145	350	265	503	1417	1539	
40	3207	161	145	350	265	503	1416	1539	
41	3207	161	144	350	265	503	1416	1539	
42	3207	161	146	350	265	503	1416	1539	
43	3207	161	145	350	265	503	1416	1539	
44	3207	161	146	350	265	503	1416	1539	
45	3206	160	143	350	265	503	1416	1539	
46	3207	161	146	350	265	503	1416	1539	
47	3207	161	146	350	265	503	1416	1539	
48	3207	162	143	350	265	503	1416	1539	
49	3206	161	146	350	265	503	1416	1539	
50	3207	161	146	350	265	503	1416	1539	
51	3206	161	145	350	265	503	1416	1539	
52	3207	159	146	350	265	503	1416	1539	
53	3207	164	145	350	265	503	1416	1539	
54	3207	161	147	350	265	503	1416	1539	
55	3207	162	144	350	265	503	1416	1539	
56	3207	160	145	350	265	503	1416	1539	
57	3207	161	144	350	265	503	1416	1539	
58	3206	160	146	350	265	503	1416	1539	
59	3207	162	145	350	265	503	1416	1539	
60	3207	162	146	350	265	503	1416	1539	
61	3206	162	145	350	265	503	1416	1538	
62	3207	160	145	350	265	503	1415	1539	
63	3207	161	147	350	265	503	1415	1539	
64	3207	161	145	350	265	503	1416	1538	
65	3206	162	146	350	265	503	1416	1538	
66	3206	161	145	350	265	503	1415	1538	
67	3206	161	146	350	265	503	1416	1538	
68	3207	161	146	350	265	503	1416	1539	
69	3207	160	145	350	265	503	1415	1539	
70	3206	161	145	350	265	503	1416	1538	
71	3207	160	146	350	265	503	1415	1538	
72	3206	161	146	350	265	502	1415	1538	
73	3206	161	145	350	265	503	1415	1538	
74	3206	161	146	350	265	503	1415	1538	
75	3207	161	147	350	265	503	1415	1538	
76	3207	160	146	350	265	502	1415	1538	
77	3207	160	146	350	265	503	1415	1538	
78	3207	161	145	350	265	502	1415	1538	
79	3207	162	145	349	265	502	1415	1538	
80	3207	159	145	350	265	502	1415	1538	
81	3206	160	145	350	265	502	1415	1538	
