0	3207	160	144	314	253	519	1599	1746	
1	3207	161	144	314	253	519	1599	1746	
2	3207	159	143	314	253	519	1599	1746	
3	3207	161	142	314	253	519	1599	1746	
4	3207	160	142	314	253	519	1599	1746	
5	3207	161	142	314	253	519	1599	1746	
6	3207	160	143	314	253	519	1599	1746	
7	3207	160	142	314	253	519	1599	1746	
8	3207	161	143	314	253	519	1599	1746	
9	3207	158	144	314	253	519	1599	1746	
10	3207	160	143	314	253	519	1599	1746	
11	3207	160	144	314	253	519	1599	1746	
12	3207	161	142	314	253	519	1598	1746	
13	3207	159	144	314	253	519	1598	1745	
14	3207	160	144	314	253	519	1598	1746	
15	3207	160	142	314	253	519	1598	1746	
16	3207	160	142	314	253	519	1599	1745	
17	3207	160	143	314	253	519	1598	1746	
18	3206	161	144	314	252	519	1598	1746	
19	3207	159	143	314	253	519	1598	1745	
20	3207	161	143	314	253	519	1598	1745	
21	3207	161	141	314	253	519	1598	1745	
22	3207	159	144	314	253	519	1598	1745	
23	3207	159	143	314	253	519	1598	1745	
24	3207	160	143	314	253	518	1598	1745	
25	3207	158	144	314	253	519	1598	1745	
26	3207	160	144	314	253	519	1598	1745	
27	3207	160	145	314	253	519	1598	1745	
28	3207	161	144	314	252	519	1598	1745	
29	3207	159	143	314	253	518	1598	1745	
30	3207	161	142	314	252	518	1598	1745	
31	3207	160	144	314	253	518	1598	1745	
32	3207	159	142	314	252	518	1598	1745	
33	3207	159	144	314	253	518	1598	1745	
34	3207	158	143	314	252	518	1598	1745	
35	3207	159	142	314	252	518	1598	1745	
36	3207	160	143	314	252	518	1598	1745	
37	3207	160	143	314	252	518	1598	1745	
38	3206	162	142	314	252	518	1598	1745	
39	3207	160	144	314	252	518	1598	1745	
40	3207	159	142	314	252	518	1598	1744	
41	3207	158	144	314	252	518	1597	1745	
42	3207	160	143	314	252	518	1597	1745	
43	3206	159	144	314	252	518	1597	1744	
44	3206	161	142	314	252	518	1598	1744	
45	3207	161	142	314	252	518	1597	1744	
46	3207	160	143	314	252	518	1597	1744	
47	3207	160	143	314	252	518	1597	1744	
48	3207	160	143	314	252	518	1597	1744	
49	3207	159	143	314	252	518	1597	1744	
50	3207	159	143	314	252	518	1597	1744	
51	3207	160	144	314	252	518	1597	1744	
52	3207	159	143	314	252	518	1597	1744	
53	3206	159	145	314	252	518	1597	1744	
54	3207	162	143	314	252	518	1597	1744	
55	3207	160	142	314	252	518	1597	1744	
56	3207	162	143	314	252	518	1597	1744	
57	3207	160	142	314	252	518	1597	1744	
58	3206	159	143	314	252	518	1597	1744	
59	3207	160	144	314	252	518	1597	1744	
60	3207	159	143	314	252	518	1597	1744	
61	3207	160	144	314	252	518	1597	1744	
62	3206	161	142	314	252	518	1597	1744	
63	3206	161	145	314	252	518	1597	1743	
64	3207	162	143	314	252	518	1596	1743	
65	3207	161	144	314	252	518	1597	1743	
66	3207	161	143	314	252	518	1596	1743	
67	3207	161	142	314	252	518	1597	1743	
68	3207	160	145	314	252	518	1597	1743	
69	3207	160	143	314	252	518	1596	1743	
70	3207	161	144	314	252	518	1596	1744	
71	3207	160	142	314	252	518	1596	1743	
72	3207	159	144	314	252	518	1596	1743	
73	3206	161	143	314	252	518	1596	1743	
74	3207	162	144	314	252	518	1596	1743	
75	3207	158	143	314	252	518	1596	1743	
76	3207	160	142	314	252	518	1596	1743	
77	3207	161	143	314	252	518	1596	1743	
78	3206	161	142	314	252	518	1596	1743	
79	3207	161	143	314	252	518	1596	1743	
80	3207	160	143	314	252	518	1596	1743	
81	3207	161	144	314	252	518	1596	1743	
82	3206	160	144	314	252	518	1596	1743	
83	3206	162	143	314	252	518	1596	1742	
84	3207	161	143	314	252	518	1596	1743	
85	3207	161	142	314	252	518	1596	1743	
86	3207	160	145	314	252	518	1596	1743	
87	3207	161	143	314	252	518	1596	1743	
88	3206	160	141	314	252	518	1596	1742	
89	3207	159	144	314	252	518	1596	1743	
90	3207	160	143	314	252	518	1595	1743	
91	3207	160	142	314	252	518	1595	1742	
92	3207	161	144	313	252	518	1596	1742	
93	3207	160	143	314	252	518	1595	1742	
94	3207	158	142	314	252	518	1596	1742	
95	3207	159	143	313	252	518	1596	1742	
96	3207	161	143	313	252	518	1596	1742	
97	3207	160	142	314	252	518	1595	1742	
98	3206	160	144	314	252	518	1595	1742	
99	3207	159	144	314	252	518	1595	1742	
100	3207	160	144	313	252	518	1595	1742	
101	3207	160	144	313	252	518	1595	1742	
102	3206	159	143	313	252	518	1595	1742	
103	3206	159	142	313	252	518	1595	1742	
104	3207	161	141	313	252	518	1595	1742	
105	3207	159	145	314	252	518	1595	1742	
106	3206	161	143	313	252	518	1595	1742	
107	3207	159	144	313	252	518	1595	1742	
108	3206	159	144	313	252	518	1595	1742	
109	3207	159	144	313	252	517	1595	1741	
110	3207	160	145	313	252	517	1595	1742	
111	3207	159	144	313	252	517	1595	1742	
112	3206	158	143	313	252	517	1595	1741	
113	3207	160	143	313	252	517	1595	1741	
114	3207	160	144	313	252	517	1595	1742	
115	3207	161	143	313	252	517	1595	1741	
116	3206	161	145	313	252	517	1595	1742	
117	3207	159	144	313	252	517	1595	1741	
118	3207	160	143	313	252	517	1595	1742	
119	3207	160	145	313	252	517	1595	1741	
120	3207	160	144	313	252	517	1595	1741	
121	3207	161	143	313	252	517	1594	1741	
122	3207	160	143	313	252	517	1594	1741	
123	3207	161	144	313	252	517	1595	1741	
124	3207	159	144	313	252	517	1594	1741	
125	3207	160	142	313	252	517	1594	1741	
126	3207	161	144	313	252	517	1595	1741	
127	3207	160	144	313	252	517	1594	1741	
128	3207	161	143	313	252	517	1594	1741	
129	3207	161	142	313	252	517	1594	1741	
130	3206	158	144	313	252	517	1594	1741	
131	3207	161	143	313	252	517	1594	1741	
132	3207	162	143	313	252	517	1594	1741	
133	3207	160	144	313	252	517	1594	1741	
134	3207	159	143	313	252	517	1594	1741	
135	3207	161	142	313	252	517	1594	1741	
136	3207	159	145	313	252	517	1594	1740	
137	3207	159	142	313	252	517	1594	1740	
138	3207	160	143	313	252	517	1594	1741	
139	3207	161	143	313	252	517	1594	1740	
140	3206	159	144	313	252	517	1594	1740	
141	3207	162	143	313	252	517	1594	1741	
142	3207	160	143	313	252	517	1594	1741	
143	3207	160	145	313	252	517	1594	1740	
144	3207	160	144	313	252	517	1594	1740	
145	3207	159	143	313	252	517	1594	1740	
146	3207	161	142	313	252	517	1594	1740	
147	3207	161	143	313	252	517	1594	1740	
148	3207	160	143	313	252	517	1593	1740	
149	3206	161	144	313	252	517	1593	1740	
150	3207	160	144	313	252	517	1594	1740	
151	3207	160	144	313	252	517	1593	1740	
152	3207	160	143	313	252	517	1593	1740	
153	3207	159	143	313	252	517	1593	1740	
154	3207	158	143	313	252	517	1593	1740	
155	3207	159	144	313	252	517	1593	1740	
156	3207	159	141	313	252	517	1593	1740	
157	3207	159	142	313	252	517	1593	1740	
158	3207	158	142	313	252	517	1593	1740	
159	3207	160	145	313	252	517	1593	1740	
160	3207	160	143	313	252	517	1593	1740	
161	3207	160	142	313	252	517	1593	1740	
162	3207	160	144	313	252	517	1593	1740	
163	3207	161	143	313	252	517	1593	1739	
164	3207	161	143	313	252	517	1593	1739	
165	3207	160	141	313	252	517	1593	1740	
166	3207	160	142	313	252	517	1593	1739	
167	3207	160	143	313	252	517	1593	1739	
168	3207	160	142	313	252	517	1593	1739	
169	3207	160	142	313	252	517	1593	1739	
170	3207	160	143	313	252	517	1593	1739	
171	3207	161	141	313	252	517	1593	1739	
