0	3207	159	143	405	318	598	1711	1846	
1	3206	161	143	405	318	598	1711	1845	
2	3206	160	144	405	318	598	1711	1845	
3	3206	160	142	405	318	598	1711	1845	
4	3207	159	143	405	318	598	1711	1845	
5	3206	159	142	405	318	598	1711	1845	
6	3207	160	143	405	318	598	1711	1845	
7	3207	161	143	405	318	598	1711	1845	
8	3206	158	143	405	318	598	1711	1845	
9	3206	158	141	405	318	598	1711	1845	
10	3207	161	143	405	318	598	1711	1845	
11	3206	160	141	405	318	598	1711	1845	
12	3207	159	142	405	318	598	1711	1845	
13	3206	158	143	405	318	598	1711	1845	
14	3207	159	143	405	318	598	1711	1845	
15	3207	159	144	405	318	598	1711	1845	
16	3207	158	144	405	318	598	1710	1845	
17	3206	160	143	405	318	598	1711	1845	
18	3206	159	140	405	318	598	1710	1845	
19	3206	159	143	405	318	598	1711	1844	
20	3206	161	143	405	318	598	1711	1844	
21	3207	159	142	405	318	598	1710	1844	
22	3206	161	143	405	318	598	1710	1844	
23	3207	161	142	405	318	598	1710	1844	
24	3206	159	143	405	318	598	1710	1845	
25	3207	158	143	405	318	598	1711	1844	
26	3207	158	142	405	318	598	1710	1844	
27	3207	159	142	405	318	598	1710	1844	
28	3206	157	143	405	318	598	1710	1844	
29	3207	160	143	405	318	598	1710	1844	
30	3207	158	144	405	318	598	1710	1844	
31	3206	159	143	405	318	598	1710	1844	
32	3206	161	143	405	318	598	1710	1844	
33	3206	160	143	405	318	598	1710	1844	
34	3207	160	142	405	318	598	1710	1844	
35	3206	159	143	405	318	598	1710	1844	
36	3207	160	144	405	318	598	1710	1844	
37	3207	159	141	405	318	598	1710	1844	
38	3206	159	143	405	318	598	1710	1844	
39	3207	162	142	405	318	598	1710	1844	
40	3206	159	143	405	318	598	1710	1843	
41	3207	159	143	405	318	598	1710	1844	
42	3206	161	143	405	318	598	1710	1844	
43	3206	159	143	405	318	598	1709	1843	
44	3206	159	143	405	318	598	1710	1843	
45	3206	159	144	405	318	598	1710	1843	
46	3207	160	141	405	318	598	1709	1843	
47	3207	158	142	405	318	598	1710	1843	
48	3207	159	143	405	318	598	1710	1843	
49	3207	158	143	405	318	597	1709	1843	
50	3206	159	143	405	318	598	1709	1843	
51	3206	159	142	405	318	597	1709	1843	
52	3207	160	142	405	318	597	1709	1843	
53	3207	160	142	405	318	597	1709	1843	
54	3206	161	139	405	318	597	1709	1843	
55	3206	161	142	405	318	597	1709	1843	
56	3207	159	142	405	318	597	1709	1843	
57	3207	161	142	405	318	597	1709	1843	
58	3207	160	144	404	318	597	1709	1843	
59	3207	160	141	404	318	597	1709	1843	
60	3207	158	143	404	318	597	1709	1843	
61	3207	160	143	404	318	597	1709	1842	
62	3206	158	144	404	318	597	1709	1843	
63	3207	161	142	404	318	597	1709	1843	
64	3206	159	144	404	318	597	1709	1842	
65	3207	159	141	404	317	597	1709	1842	
66	3206	160	143	404	318	597	1709	1842	
67	3207	160	141	405	318	597	1708	1843	
68	3206	159	144	404	317	597	1708	1843	
69	3207	161	142	404	317	597	1709	1842	
70	3206	161	143	404	318	597	1709	1842	
71	3206	160	143	404	318	597	1708	1842	
72	3206	160	141	404	317	597	1708	1842	
73	3206	160	142	404	317	597	1708	1842	
74	3206	159	144	404	317	597	1708	1842	
75	3207	162	144	404	318	597	1708	1842	
76	3206	159	144	404	317	597	1708	1842	
77	3207	160	143	404	317	597	1708	1842	
78	3207	160	144	404	317	597	1708	1842	
79	3206	159	141	404	317	597	1708	1842	
80	3206	159	143	404	317	597	1708	1842	
81	3206	160	143	404	317	597	1708	1842	
82	3207	159	142	404	317	597	1708	1842	
83	3206	160	143	404	317	597	1708	1842	
84	3206	159	142	404	317	597	1708	1842	
85	3207	163	143	404	317	597	1708	1841	
86	3206	159	143	404	317	597	1708	1841	
87	3207	159	142	404	317	597	1708	1842	
88	3207	159	142	404	317	597	1708	1841	
89	3207	159	144	404	317	597	1708	1841	
90	3206	158	142	404	317	597	1708	1842	
91	3206	160	142	404	317	597	1708	1841	
92	3206	159	143	404	317	597	1707	1841	
93	3207	161	143	404	317	597	1708	1841	
94	3206	159	142	404	317	597	1708	1841	
95	3207	160	142	404	317	597	1707	1841	
96	3206	159	144	404	317	597	1708	1841	
97	3207	160	143	404	317	597	1708	1841	
98	3206	160	142	404	317	597	1708	1841	
99	3207	160	143	404	317	597	1707	1841	
100	3207	159	143	404	317	597	1707	1841	
101	3207	158	142	404	317	597	1707	1841	
102	3206	160	145	404	317	597	1707	1841	
103	3207	159	144	404	317	597	1707	1841	
104	3206	160	141	404	317	597	1707	1841	
105	3206	162	143	404	317	597	1707	1841	
106	3207	161	142	404	317	597	1707	1840	
107	3206	161	143	404	317	597	1707	1841	
108	3207	159	143	404	317	597	1707	1841	
109	3206	160	142	404	317	597	1707	1841	
110	3206	159	143	404	317	597	1707	1840	
111	3207	160	144	404	317	597	1707	1840	
112	3206	161	144	404	317	597	1707	1841	
113	3206	161	141	404	317	597	1707	1840	
114	3207	161	143	404	317	597	1707	1840	
115	3206	160	144	404	317	597	1707	1840	
116	3206	161	141	404	317	597	1707	1841	
117	3206	159	143	404	317	597	1707	1840	
118	3207	159	142	404	317	596	1707	1840	
119	3207	160	143	404	317	597	1707	1840	
120	3206	158	143	404	317	596	1706	1840	
121	3206	160	143	404	317	597	1706	1840	
122	3207	161	143	404	317	596	1707	1840	
123	3206	159	143	404	317	597	1706	1840	
124	3207	159	142	404	317	597	1706	1840	
125	3206	160	144	404	317	596	1706	1840	
126	3207	160	144	404	317	596	1707	1840	
127	3206	160	142	404	317	596	1706	1840	
128	3207	161	142	404	317	596	1706	1840	
129	3206	160	143	404	317	596	1706	1840	
130	3206	159	143	404	317	596	1706	1840	
131	3207	160	143	404	317	596	1706	1840	
132	3206	161	141	404	317	596	1706	1840	
133	3207	160	143	404	317	596	1706	1840	
134	3207	159	141	404	317	596	1706	1839	
135	3206	160	144	404	317	596	1706	1839	
136	3206	160	142	404	317	596	1706	1840	
137	3206	159	142	404	317	596	1706	1840	
138	3207	161	144	404	317	596	1706	1839	
139	3206	161	143	404	317	596	1706	1839	
140	3207	159	141	404	317	596	1706	1839	
141	3206	161	143	404	317	596	1706	1839	
142	3207	159	142	404	317	596	1706	1839	
143	3206	159	145	404	317	596	1705	1839	
144	3206	160	145	404	317	596	1706	1839	
145	3207	159	144	404	317	596	1705	1839	
146	3207	159	143	404	317	596	1706	1839	
147	3206	161	142	404	317	596	1705	1839	
148	3207	160	143	404	317	596	1706	1839	
149	3206	160	142	404	317	596	1705	1839	
150	3207	159	141	404	317	596	1706	1839	
151	3206	159	143	404	317	596	1705	1839	
152	3207	160	142	404	317	596	1705	1839	
153	3207	161	143	404	317	596	1705	1839	
154	3207	159	143	404	317	596	1705	1839	
155	3207	159	143	404	317	596	1705	1839	
156	3206	159	143	404	317	596	1705	1839	
157	3206	159	142	404	317	596	1705	1839	
158	3207	159	143	404	317	596	1705	1838	
159	3206	159	143	404	317	596	1705	1838	
160	3207	160	143	404	317	596	1705	1838	
161	3206	160	145	403	317	596	1705	1838	
162	3206	159	142	404	317	596	1705	1839	
163	3207	159	142	404	317	596	1705	1838	
164	3207	159	143	404	317	596	1705	1838	
165	3207	160	144	403	317	596	1705	1838	
166	3206	159	146	404	317	596	1705	1838	
167	3207	159	141	403	317	596	1705	1838	
168	3206	160	141	403	317	596	1705	1838	
169	3207	161	143	403	317	596	1705	1838	
170	3206	159	143	403	317	596	1705	1838	
171	3206	159	144	404	317	596	1705	1838	
172	3206	161	142	403	317	596	1704	1838	
173	3206	161	142	403	317	596	1704	1838	
174	3207	160	144	403	317	596	1705	1838	
175	3206	160	143	403	317	596	1704	1838	
176	3207	159	144	403	317	596	1704	1838	
177	3206	160	143	403	317	596	1704	1837	
178	3207	159	142	403	317	596	1705	1838	
179	3207	159	142	403	317	596	1704	1838	
180	3207	159	143	403	317	596	1704	1837	
181	3206	158	143	403	317	596	1704	1837	
182	3207	160	143	403	317	596	1704	1837	
183	3207	159	142	403	317	596	1704	1837	
184	3207	158	143	403	317	596	1704	1837	
185	3207	160	143	403	317	596	1704	1837	
186	3206	160	142	403	317	596	1704	1837	
187	3207	160	143	403	317	596	1704	1837	
188	3207	161	143	403	317	596	1704	1837	
189	3207	160	142	403	317	596	1704	1837	
190	3206	160	142	403	317	596	1704	1837	
191	3206	160	142	403	317	596	1704	1837	
192	3206	158	142	403	317	596	1704	1837	
193	3206	159	143	403	317	596	1704	1837	
194	3206	160	142	403	317	595	1704	1837	
195	3207	159	142	403	317	595	1703	1837	
196	3207	159	143	403	317	595	1704	1837	
197	3206	160	142	403	316	595	1703	1837	
198	3206	160	143	403	317	595	1704	1837	
199	3207	160	143	403	317	595	1703	1837	
200	3206	159	143	403	317	595	1704	1836	
201	3206	160	143	403	317	595	1703	1837	
202	3207	161	143	403	316	595	1703	1837	
203	3206	158	141	403	316	595	1704	1836	
204	3206	160	143	403	317	595	1703	1837	
205	3207	159	144	403	317	595	1703	1836	
206	3207	161	143	403	316	595	1703	1836	
207	3206	160	142	403	316	595	1703	1836	
208	3206	159	142	403	316	595	1703	1836	
209	3207	160	144	403	316	595	1703	1836	
210	3206	158	142	403	316	595	1703	1836	
211	3206	160	144	403	316	595	1703	1836	
212	3207	160	141	403	316	595	1703	1836	
213	3206	159	142	403	316	595	1703	1836	
214	3206	157	143	403	316	595	1703	1836	
215	3207	161	141	403	316	595	1703	1836	
216	3207	161	143	403	316	595	1703	1836	
217	3206	160	142	403	316	595	1703	1836	
218	3207	158	142	403	316	595	1703	1836	
219	3207	159	144	403	316	595	1703	1836	
220	3207	157	142	403	316	595	1703	1836	
221	3206	159	142	403	316	595	1702	1836	
