0,3210,115,124,97,86,154,568,617,-7.287110,0.277084,-0.824459,0.002209,0.007058,-0.010858
1,3210,115,125,97,86,154,568,617,-9.727883,0.367748,-1.115091,-0.000421,-0.005008,-0.001154
2,3211,115,126,97,86,154,568,617,-9.730596,0.360724,-1.103090,-0.002414,-0.004460,-0.002569
3,3210,114,124,96,86,154,567,616,-9.713038,0.358623,-1.095098,-0.006452,0.000847,-0.011276
4,3210,114,124,96,86,154,568,616,-9.714826,0.358514,-1.105993,-0.005465,-0.008508,0.002199
5,3210,113,125,96,86,154,567,616,-9.714079,0.353065,-1.101259,0.001095,0.002742,-0.002940
6,3210,114,125,96,86,154,568,616,-9.727448,0.365917,-1.125825,0.001021,-0.009649,-0.003767
7,3210,113,124,96,86,154,567,617,-9.730821,0.365686,-1.099248,0.001541,-0.000550,-0.002638
8,3210,116,123,96,86,154,567,616,-9.719419,0.366351,-1.106332,-0.001354,-0.010436,0.000607
9,3210,115,125,96,86,154,567,616,-9.715631,0.350866,-1.106432,-0.006554,-0.006814,-0.000084
10,3210,113,125,97,86,154,567,616,-9.722955,0.364538,-1.102338,-0.000573,-0.000935,-0.002513
11,3210,116,123,96,86,154,567,616,-9.725873,0.356974,-1.118692,-0.007588,-0.003725,-0.005000
12,3210,115,124,97,86,154,567,616,-9.721960,0.363364,-1.119737,0.002208,0.000290,-0.003216
13,3210,113,123,96,86,154,567,616,-9.724496,0.368713,-1.108965,-0.000672,-0.000258,0.001425
14,3210,115,125,96,86,154,567,616,-9.718476,0.360002,-1.109051,-0.001024,-0.001034,-0.001806
15,3210,113,123,96,86,154,567,616,-9.716680,0.355230,-1.113719,0.001797,0.004394,0.001337
16,3210,114,124,96,86,154,567,616,-9.717978,0.359907,-1.101344,-0.000830,-0.002588,-0.009629
17,3210,115,124,96,86,154,567,616,-9.727099,0.365334,-1.120970,0.003038,0.000357,-0.004832
18,3210,114,126,96,86,154,567,616,-9.720454,0.356345,-1.113856,-0.004480,-0.001543,0.002437
