0,2143,2368,2233,3100,2409,2142,1778,1584,2197,1895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2146,2371,2235,3104,2411,2144,1782,1586,2201,1897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,2137,2382,2229,3104,2513,2145,1773,1587,2193,1897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,1908,2448,2230,3101,2787,2146,1755,1586,2214,1896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,1730,2465,2233,3099,2963,2199,1879,1589,2245,1893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,1731,2401,2237,3108,2934,2285,1915,1660,2263,1890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,1848,2348,2235,3112,2813,2312,1836,1680,2274,1943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,1871,2376,2234,3106,2729,2242,1818,1677,2171,1920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,1881,2421,2239,3104,2655,2190,1818,1592,2135,1881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,1906,2433,2250,3104,2579,2185,1769,1579,2194,1880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1921,2433,2249,3101,2525,2197,1758,1580,2226,1888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,1937,2434,2248,3097,2485,2198,1759,1580,2194,1897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,1960,2418,2248,3097,2470,2170,1759,1579,2203,1895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,1989,2399,2246,3097,2470,2136,1759,1579,2203,1895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,2020,2380,2244,3094,2474,2096,1769,1578,2207,1894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,2050,2373,2245,3101,2490,2076,1770,1580,2214,1895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,2075,2363,2246,3106,2499,2074,1770,1579,2212,1896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,2097,2358,2246,3107,2501,2082,1771,1580,2218,1888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,2117,2354,2247,3107,2484,2090,1762,1580,2239,1887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,2134,2354,2249,3107,2447,2097,1762,1579,2235,1886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,2134,2353,2249,3107,2438,2097,1762,1579,2232,1886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,2134,2353,2250,3102,2436,2106,1772,1580,2212,1887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,2134,2354,2251,3103,2434,2114,1771,1580,2213,1887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,2134,2353,2250,3101,2433,2132,1771,1580,2214,1887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,2135,2354,2249,3101,2430,2140,1771,1580,2216,1887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,2133,2356,2250,3102,2422,2149,1771,1579,2215,1886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,2133,2354,2249,3101,2413,2152,1771,1580,2215,1887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,2132,2353,2248,3099,2411,2151,1770,1579,2215,1886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,2133,2354,2248,3099,2412,2151,1770,1579,2214,1886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,2134,2355,2250,3102,2414,2150,1771,1579,2213,1886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
