0,2103,2372,2328,3043,2380,2117,1418,1894,2508,1592,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23474.000000
1,2104,2375,2330,3046,2381,2117,1419,1896,2509,1593,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23527.000000
2,2102,2376,2332,3049,2383,2119,1420,1897,2512,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23579.000000
3,2098,2376,2332,3049,2386,2119,1420,1897,2511,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23632.000000
4,2097,2377,2332,3049,2387,2120,1420,1897,2512,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23684.000000
5,2094,2376,2331,3047,2388,2120,1420,1897,2511,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23737.000000
6,2077,2377,2330,3048,2390,2119,1419,1897,2511,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23790.000000
7,2057,2376,2331,3048,2391,2119,1419,1897,2511,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23842.000000
8,2036,2375,2328,3046,2392,2118,1419,1896,2510,1593,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23895.000000
9,2025,2376,2328,3046,2397,2118,1419,1896,2511,1593,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,23947.000000
10,2014,2377,2327,3050,2400,2120,1419,1897,2511,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,24000.000000
11,2010,2376,2327,3048,2398,2119,1419,1896,2511,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,24052.000000
12,2011,2378,2328,3048,2400,2121,1419,1897,2511,1594,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,24105.000000
13,2009,2375,2325,3044,2397,2118,1418,1895,2510,1592,10.000000,10.000000,-20.000000,-20.000000,-20.000000,-20.000000,10.000000,10.000000,0.000000,0.000000,24157.000000
